idx,token,operazione,motivo
81452,ruoli,sub,altro
81452,minori,sub,altro
81452,appaiono,sub,altro
81452,gli,sub,altro
81452,attori,sub,altro
81452,Simon,sub,altro
81452,Rex,sub,altro
81452,Samaire,sub,altro
81452,Armstrong,sub,altro
81452,Nick,sub,altro
81452,Lachey,sub,altro
81456,ricomposto,sub,clausola subordinata/participiale (sintattico)
81456,tutti,sub,altro
81456,tasselli,sub,altro
81456,mancanti,sub,parola non di base (lessicale)
81456,della,sub,altro
81456,propria,sub,altro
81456,vita,sub,altro
81456,ritrova,del,altro
81456,le,del,altro
81456,motivazioni,del,altro
81456,per,del,altro
81456,guardare,del,clausola subordinata/participiale (sintattico)
81456,fiducia,del,altro
81456,e,del,altro
81473,Si,sub,altro
81473,era,sub,altro
81473,rivolto,sub,altro
81473,alla,sub,altro
81473,per,sub,altro
81473,ottenere,sub,clausola subordinata/participiale (sintattico)
81473,un,sub,altro
81473,acetato,sub,parola non di base (lessicale)
81473,da,sub,altro
81473,contenevano,sub,clausola subordinata/participiale (sintattico)
81473,registrazioni,sub,altro
81473,dei,sub,altro
81501,In,del,altro
81501,mentre,del,altro
81501,legge,del,altro
81501,naturale,del,altro
81501,la,del,altro
81501,forma,del,altro
81501,della,del,altro
81501,connessione,del,altro
81501,dei,del,altro
81501,fatti,del,altro
81501,la,del,altro
81501,"""",del,altro
81501,"""",del,altro
81501,(,del,altro
81501,"""",del,altro
81501,"""",del,altro
81501,),sub,altro
81501,legge,del,altro
81501,giuridica,del,altro
81501,"l""imputazione",del,parola non di base (lessicale)
81501,"""",del,altro
81501,(,del,altro
81501,),del,altro
81503,della,del,altro
81503,loro,del,altro
81504,Sebbene,sub,altro
81504,manchino,sub,clausola subordinata/participiale (sintattico)
81504,dati,sub,altro
81504,precisi,sub,altro
81504,riguardo,sub,altro
81504,all',sub,altro
81504,alimentazione,sub,altro
81504,questi,sub,altro
81504,uccelli,sub,altro
81504,si,sub,altro
81504,suppone,sub,parola non di base (lessicale)
81504,essi,sub,altro
81504,degli,sub,altro
81504,si,sub,altro
81504,cibano,sub,clausola subordinata/participiale (sintattico)
81504,ampia,del,altro
81504,dalle,sub,altro
81504,ai,sub,altro
81504,passando,sub,clausola subordinata/participiale (sintattico)
81504,per,sub,altro
81508,"""",sub,altro
81508,seguente,del,altro
81508,è,del,altro
81508,la,del,altro
81508,lista,del,altro
81508,delle,del,altro
81508,"""",del,altro
81518,ebbero,sub,altro
81518,grande,sub,altro
81518,sociale,sub,altro
81518,secoli,del,altro
81518,principali,del,altro
81543,reparto,sub,altro
81543,world,sub,altro
81543,music,sub,altro
81543,presso,sub,altro
81543,il,sub,altro
81555,Anche,del,altro
81555,essendo,del,altro
81555,picchiati,del,clausola subordinata/participiale (sintattico)
81555,ferocemente,del,parola non di base (lessicale)
81555,",",del,altro
81562,Alamorte,sub,parola non di base (lessicale)
81565,Ma,sub,altro
81565,anziano,sub,altro
81570,si,sub,altro
81570,può,sub,altro
81570,con,sub,altro
81570,la,sub,altro
81570,sua,sub,altro
81570,famiglia,sub,altro
81570,appartenesse,sub,clausola subordinata/participiale (sintattico)
81570,al,sub,altro
81570,fosse,del,altro
81570,plebea,del,parola non di base (lessicale)
81570,anche,del,altro
81570,l',del,altro
81570,autore,del,altro
81570,stesso,del,altro
81570,riferisce,del,clausola subordinata/participiale (sintattico)
81570,che,del,altro
81570,il,del,altro
81570,padre,del,altro
81570,Leto,del,altro
81570,tribuno,del,clausola subordinata/participiale (sintattico)
81570,angusticlavio,del,parola non di base (lessicale)
81570,della,del,altro
81570,XIII,del,parola non di base (lessicale)
81570,legione,del,parola non di base (lessicale)
81570,che,del,altro
81570,servì,del,clausola subordinata/participiale (sintattico)
81570,Otone,del,clausola subordinata/participiale (sintattico)
81570,nella,del,altro
81570,prima,del,altro
81570,battaglia,del,altro
81570,Bedriaco,sub,altro
81570,contro,sub,altro
81570,Vitellio,sub,altro
81572,Quello,del,altro
81572,",",del,altro
81572,conosciuto,del,clausola subordinata/participiale (sintattico)
81572,come,del,altro
81572,"""",del,altro
81572,"""",del,altro
81572,",",del,altro
81572,",",del,altro
81577,Nel,del,altro
81577,raggiunse,del,altro
81577,la,del,altro
81577,tornei,del,altro
81577,con,del,altro
81577,un,del,altro
81577,montepremi,del,parola non di base (lessicale)
81577,di,del,altro
81577,100,del,altro
81577,000,del,altro
81577,dollari,del,altro
81577,venendo,del,altro
81577,sconfitte,del,altro
81577,dalla,del,altro
81577,coppia,del,altro
81577,formata,del,clausola subordinata/participiale (sintattico)
81577,dalla,del,altro
81577,ceca,del,parola non di base (lessicale)
81577,dalla,del,altro
81577,olandese,del,altro
81588,Con,sub,altro
81588,del,del,altro
81588,1971,del,altro
81588,municipalità,sub,parola non di base (lessicale)
81588,inclusiva,sub,clausola subordinata/participiale (sintattico)
81605,Ha,del,altro
81605,l',del,altro
81605,attività,del,altro
81605,agonistica,del,parola non di base (lessicale)
81605,mondo,del,altro
81605,dei,del,altro
81605,tuffi,del,altro
81605,soli,sub,altro
81605,dedicandosi,del,clausola subordinata/participiale (sintattico)
81605,sia,del,altro
81605,alla,del,altro
81605,piattaforma,del,altro
81605,che,del,altro
81605,al,del,altro
81605,trampolino,del,altro
81607,Circa,sub,altro
81607,otto,sub,altro
81611,confessa,del,altro
81611,a,del,altro
81611,Sydney,del,altro
81611,che,del,altro
81611,stava,del,clausola subordinata/participiale (sintattico)
81611,suicidarsi,del,clausola subordinata/participiale (sintattico)
81611,",",del,altro
81611,ma,del,altro
81611,poi,del,altro
81611,sentito,sub,altro
81611,nell',sub,altro
81611,aria,sub,altro
81611,bambini,sub,altro
81611,che,sub,altro
81611,piangevano,sub,clausola subordinata/participiale (sintattico)
81611,così,sub,altro
81611,capito,sub,altro
81611,che,sub,altro
81611,doveva,sub,altro
81611,tirare,sub,clausola subordinata/participiale (sintattico)
81611,avanti,sub,altro
81611,bambini,sub,altro
81614,-,del,altro
81614,impiegando,del,clausola subordinata/participiale (sintattico)
81614,metodi,del,altro
81614,user,del,altro
81614,-,del,altro
81614,friendly,del,altro
81614,come,del,altro
81614,il,del,altro
81614,discovery,del,parola non di base (lessicale)
81614,learning,del,parola non di base (lessicale)
81614,-,del,altro
81614,pluripremiate,del,parola non di base (lessicale)
81614,finanziate,del,clausola subordinata/participiale (sintattico)
81614,dalla,del,altro
81614,Deutsche,del,altro
81614,Bundesstiftung,del,altro
81614,Umwelt-DBU,del,altro
81614,dalla,del,altro
81614,Stiftung,del,altro
81614,Deutsche,del,altro
81614,Jugendmarke,del,altro
81614,dal,del,altro
81614,Daphne,del,altro
81614,Program,del,altro
81614,Commissione,del,altro
81614,europea,del,altro
81614,dal,del,altro
81614,Ministero,del,altro
81614,tedesco,del,altro
81614,famiglia,del,altro
81614,gli,del,altro
81614,anziani,del,altro
81614,le,del,altro
81614,donne,del,altro
81614,gioventù,del,altro
81637,potenti,del,altro
81637,-,del,altro
81637,un,del,altro
81637,tempo,del,altro
81637,alleate,del,altro
81637,-,del,altro
81637,entrano,del,altro
81637,seguito,del,altro
81637,;,del,altro
81641,(,sub,altro
81641,Collegio,sub,altro
81641,Nazionale,sub,altro
81641,Filatelici,sub,parola non di base (lessicale)
81641,Italiani,sub,altro
81641,),sub,altro
81641,appongono,sub,parola non di base (lessicale)
81641,anche,sub,altro
81641,dell',del,altro
81641,(,sub,altro
81641,Collegio,sub,altro
81641,Italiani,sub,altro
81641,),sub,altro
81643,Allievo,del,costruzione passiva (sintattico)
81643,",",sub,altro
81643,a,sub,altro
81643,",",sub,altro
81643,la,sub,altro
81643,",",sub,altro
81643,molti,sub,altro
81643,altri,sub,altro
81643,",",sub,altro
81660,Successivamente,del,altro
81660,ciclo,sub,altro
81660,sostituzione,sub,altro
81660,"dell""'eyewall",sub,altro
81660,"""",sub,altro
81660,ha,sub,altro
81660,portato,sub,altro
81660,indebolirsi,sub,clausola subordinata/participiale (sintattico)
81660,temporaneamente,sub,parola non di base (lessicale)
81660,salvo,sub,altro
81660,rafforzarsi,sub,clausola subordinata/participiale (sintattico)
81660,nuovamente,sub,altro
81660,verso,sub,altro
81660,metà,sub,altro
81660,dell',sub,altro
81660,11,sub,altro
81660,settembre,sub,altro
81682,",",sub,altro
81682,nel,sub,altro
81682,",",del,altro
81702,mentre,del,altro
81702,della,sub,altro
81702,XXX,sub,parola non di base (lessicale)
81702,Londra,sub,altro
81702,ritirandosi,sub,clausola subordinata/participiale (sintattico)
81702,dalla,sub,altro
81702,dopo,sub,altro
81702,il,sub,altro
81702,torneo,sub,altro
81706,census,del,parola non di base (lessicale)
81706,-,del,altro
81706,designated,del,clausola subordinata/participiale (sintattico)
81706,place,del,altro
81706,(,del,altro
81706,),del,altro
81706,degli,del,altro
81706,Stati,del,altro
81706,Uniti,del,altro
81706,d',del,altro
81706,America,del,altro
81706,",",del,altro
81706,situato,del,clausola subordinata/participiale (sintattico)
81706,stato,del,altro
81706,del,del,altro
81706,",",del,altro
81706,nella,del,altro
81706,contea,del,parola non di base (lessicale)
81706,di,del,altro
81706,Teller,del,altro
81729,purtroppo,del,altro
81729,clamorosamente,sub,parola non di base (lessicale)
81771,conseguì,del,altro
81771,laurea,del,altro
81771,il,sub,altro
81771,University,sub,altro
81771,of,sub,altro
81771,Southern,sub,altro
81788,Storie,del,parola non di base (lessicale)
81788,di,del,altro
81788,sangue,del,altro
81788,",",del,altro
81788,spiriti,del,altro
81788,segreti,del,altro
81788,(,del,altro
81788,edita,del,clausola subordinata/participiale (sintattico)
81788,da,del,altro
81788,Mondadori,del,altro
81788,),del,altro
81788,",",del,altro
81788,Argento,del,altro
81788,ha,del,altro
81788,annunciato,del,altro
81788,ufficialmente,del,altro
81788,cancellazione,del,parola non di base (lessicale)
81788,del,del,altro
81790,Le,del,altro
81790,clamorose,del,parola non di base (lessicale)
81790,vittorie,del,altro
81790,Alboreto,del,altro
81790,destarono,del,parola non di base (lessicale)
81790,su,del,altro
81790,lui,del,altro
81790,l',del,altro
81790,attenzione,del,altro
81790,che,del,altro
81824,del,del,altro
81824,congregazione,del,parola non di base (lessicale)
81824,febbraio,sub,altro
81824,del,sub,altro
81824,2012,sub,altro
81824,vendette,sub,parola non di base (lessicale)
81824,farne,sub,clausola subordinata/participiale (sintattico)
81824,nuova,sub,altro
81839,.,del,altro
81845,:,sub,altro
81875,quando,del,altro
81877,dal,del,altro
81877,momento,del,altro
81877,che,del,altro
81877,"""",del,altro
81877,"""",del,altro
81880,Grazie,sub,altro
81880,anche,sub,altro
81880,alla,sub,altro
81880,visibilità,sub,parola non di base (lessicale)
81880,(,sub,altro
81880,),del,altro
81928,all',sub,altro
81928,ultimo,sub,altro
81928,anno,sub,altro
81928,facoltà,sub,altro
81928,presso,sub,altro
81928,Scuola,sub,altro
81928,Normale,sub,altro
81928,Superiore,sub,altro
81928,Pisa,sub,altro
81928,;,sub,altro
81928,praticamente,sub,altro
81928,",",sub,altro
81928,",",sub,altro
81928,senza,sub,altro
81951,Entrato,del,clausola subordinata/participiale (sintattico)
81951,in,del,altro
81951,politica,del,altro
81951,Partito,sub,altro
81951,",",sub,altro
81951,si,sub,altro
81951,candidò,sub,altro
81951,alla,sub,altro
81951,Camera,sub,altro
81951,dei,sub,altro
81951,Rappresentanti,sub,altro
81951,sfidando,sub,clausola subordinata/participiale (sintattico)
81951,in,del,altro
81951,carica,del,altro
81951,da,del,altro
81951,solo,del,altro
81951,mandato,del,altro
81951,e,del,altro
81951,riuscì,del,altro
81951,a,del,altro
81951,sconfiggerlo,del,clausola subordinata/participiale (sintattico)
81951,poco,sub,altro
81951,più,sub,altro
81951,tremila,del,altro
81951,scarto,del,parola non di base (lessicale)
81965,Dal,del,altro
81965,musical,del,parola non di base (lessicale)
81965,tratto,del,parola non di base (lessicale)
81965,il,del,altro
81965,film,del,costruzione passiva (sintattico)
81965,",",del,altro
81965,il,del,altro
81965,cui,del,altro
81965,musical,del,costruzione passiva (sintattico)
81965,con,del,altro
81965,protagonista,del,altro
81965,Malika,del,altro
81965,Ayane,del,altro
81977,Viene,sub,costruzione passiva (sintattico)
81977,così,sub,altro
81977,dato,sub,altro
81977,avvio,sub,costruzione passiva (sintattico)
81977,alla,sub,altro
81977,tre,sub,altro
81977,enti,sub,altro
81977,con,del,altro
81977,la,del,altro
81977,nomina,del,altro
81977,un,del,altro
81977,commissario,del,altro
81977,Rosalba,del,altro
81977,Alessi,del,altro
81977,che,del,altro
81977,al,del,altro
81977,ha,del,altro
81992,Il,del,altro
81992,cambiamento,del,altro
81992,pericoloso,del,altro
81992,e,del,altro
81992,ingiustificato,del,parola non di base (lessicale)
81992,prassi,sub,altro
82028,conseguito,sub,altro
82028,idoneità,del,parola non di base (lessicale)
82028,alla,del,altro
82028,nella,del,altro
82028,tornata,del,parola non di base (lessicale)
82028,(,del,altro
82028,2012,del,altro
82028,),del,altro
82029,Nel,del,altro
82029,libro,del,altro
82029,la,del,altro
82029,cronaca,del,altro
82029,del,del,altro
82029,periodo,del,altro
82029,addestramento,del,parola non di base (lessicale)
82029,reparto,del,altro
82029,formazione,del,altro
82029,dei,del,altro
82029,"""",del,altro
82029,marines,del,parola non di base (lessicale)
82029,"""",del,altro
82029,",",del,altro
82029,dove,del,altro
82029,il,del,altro
82029,sergente,del,altro
82029,istruttore,del,altro
82029,"""",del,altro
82029,spezza,del,clausola subordinata/participiale (sintattico)
82029,"""",del,altro
82029,il,del,altro
82029,carattere,del,altro
82029,dei,del,altro
82029,suoi,del,altro
82029,",",del,altro
82029,al,del,altro
82029,dichiarato,del,clausola subordinata/participiale (sintattico)
82029,intento,del,clausola subordinata/participiale (sintattico)
82029,farne,del,clausola subordinata/participiale (sintattico)
82029,dei,del,altro
82029,"""",del,altro
82029,"""",del,altro
82034,Saint,sub,altro
82034,Louis,sub,altro
82034,(,del,altro
82034,unica,del,altro
82034,della,del,altro
82034,guerra,del,altro
82034,d',del,altro
82034,indipendenza,del,altro
82034,americana,del,altro
82034,combattuta,del,clausola subordinata/participiale (sintattico)
82034,a,del,altro
82034,ovest,del,altro
82034,Mississippi,del,altro
82034,),del,altro
82034,",",del,altro
82034,conclusasi,del,clausola subordinata/participiale (sintattico)
82034,con,del,altro
82034,una,del,altro
82034,vittoria,del,altro
82034,delle,del,altro
82034,forze,del,altro
82034,spagnole,del,altro
82034,generale,del,altro
82034,Fernando,del,altro
82034,de,del,altro
82034,Leyba,del,altro
82034,;,del,altro
82034,una,del,altro
82034,successiva,del,altro
82034,spedizione,del,altro
82034,spagnola,del,altro
82034,nell',del,altro
82034,odierno,del,parola non di base (lessicale)
82034,Illinois,del,altro
82034,portò,del,altro
82034,all',del,altro
82034,occupazione,del,altro
82034,Fort,del,altro
82034,St.,del,altro
82034,Joseph,del,altro
82034,",",del,altro
82034,consentendo,del,clausola subordinata/participiale (sintattico)
82034,alla,del,altro
82034,Spagna,del,altro
82034,avanzare,del,clausola subordinata/participiale (sintattico)
82034,delle,del,altro
82034,rivendicazioni,del,parola non di base (lessicale)
82034,territoriali,del,altro
82034,regione,del,altro
82034,Territorio,del,altro
82034,nord,del,altro
82034,-,del,parola non di base (lessicale)
82034,ovest,del,altro
82041,protagonista,sub,altro
82041,della,sub,altro
82041,"""",del,altro
82041,"""",del,altro
82041,",",del,altro
82065,Inoltre,del,altro
82065,dichiarano,del,altro
82065,essere,sub,altro
82065,già,sub,altro
82065,al,sub,altro
82065,lavoro,sub,clausola subordinata/participiale (sintattico)
82065,su,sub,altro
82065,materiale,del,altro
82065,inedito,del,altro
82065,e,del,altro
82065,che,del,altro
82065,un,del,altro
82065,vedrà,sub,altro
82065,luce,sub,altro
82065,nei,sub,altro
82065,primi,sub,altro
82065,mesi,sub,altro
82082,",",del,altro
82082,poteva,del,altro
82090,viene,sub,costruzione passiva (sintattico)
82090,il,sub,altro
82090,il,del,altro
82115,(,sub,altro
82115,almeno,sub,altro
82115,parzialmente,sub,altro
82115,),sub,altro
82115,:,sub,altro
82143,area,del,altro
82143,della,del,altro
82143,domus,del,parola non di base (lessicale)
82143,rimane,del,altro
82143,un,del,altro
82143,vuoto,del,altro
82153,erano,del,costruzione passiva (sintattico)
82153,progettate,del,altro
82153,per,del,altro
82153,effetti,del,altro
82153,illuminazione,del,parola non di base (lessicale)
82153,negli,del,altro
82153,altri,del,altro
82153,importanti,del,altro
82153,nella,del,altro
82153,cosmovisione,del,parola non di base (lessicale)
82153,mesoamericana,del,parola non di base (lessicale)
82161,Ma,sub,altro
82161,opera,sub,altro
82161,più,sub,altro
82161,nota,sub,altro
82161,sicuramente,sub,altro
82161,",",sub,altro
82161,",",sub,altro
82161,rappresentata,sub,clausola subordinata/participiale (sintattico)
82161,:,sub,altro
82163,Posta,sub,altro
82163,nei,sub,altro
82163,pressi,sub,parola non di base (lessicale)
82163,del,sub,altro
82163,sovrastante,del,clausola subordinata/participiale (sintattico)
82163,qui,del,altro
82163,fece,del,altro
82163,costruire,del,clausola subordinata/participiale (sintattico)
82163,stile,del,altro
82163,neogreco,del,parola non di base (lessicale)
